id,album_title,eng_album_title,album_rd,album_seq,track_title,raw_track_title,eng_track_title,lyrics,hidden_track,remix,featured,performed_by,repackaged,lang,has_full_ver,is_alt_lang_ver,spotify_album_id,spotify_track_duration_ms,spotify_track_id,spotify_track_danceability,spotify_track_energy,spotify_track_key,spotify_track_loudness,spotify_track_mode,spotify_track_speechiness,spotify_track_acousticness,spotify_track_instrumentalness,spotify_track_liveness,spotify_track_valence,spotify_track_tempo,spotify_track_time_signature,eng_lyrics_source_url,eng_lyrics_credits
JIN-64,Echo (+1db),Echo (+1db),2025-05-20,4,Rope It,,Rope It,"The moment I leaped over with both feet (Oh-oh-oh-oh)
I danced high above the rope (Oh-oh-oh-oh)
My body takes over the goal
Just think of it easily
Alright

Knowing when to give up
Is a basic of living
Making a choice
Is a feeling in the heart
The wavering inside me is dancin' in the light

(When they go, when they go)
When they go low, we go high
Don't need no mess, we just fly
Because the feeling is good
Go as you feel
And spin the lasso 'round

Rope it, rope rope it, rope it
The time has comе
Rope it, rope rope it, ropе it
Throw it with all your might
Rope it, rope rope it, rope it
Pull it with all your might
Rope it, rope rope it, rope it (Oh-oh-oh-oh)

Among the two paths of life (Oh-oh-oh-oh)
When I step forward and waver (Oh-oh-oh-oh)
There's not really any lingering attachment
There's not really any regret
It's no help (no help)

(When they go, when they go)
When they go low, we go high (Yeah, we go high)
Don't need no mess, we just fly (Yeah, we just fly)
Because the feeling is good
Go as you feel
And spin the lasso 'round (And spin the lasso 'round)

We go
One, two, three, four
Stop for a moment
Five, six, seven, eight
Raise your voice
We go, ooh-ooh-ooh-ooh (Ooh-ooh-ooh-ooh)
Ooh-ooh-ooh-ooh (Hey-hey)

When they go low, we go high (High)
Don't need no mess, we just fly
Because the feeling is good
Go as you feel
And spin the lasso 'round
(Spinnin', spinnin', spinnin', spinnin' 'round)

Rope it, rope rope it, rope it
The time has come
Rope it, rope rope it, rope it
Throw it with all your might
Rope it, rope rope it, rope it
Pull it with all your might
Rope it, rope rope it (Ooh-ooh-ooh-ooh)",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,58Ch1tjPRGRdM3xxFjMa14,165809,3MhvTDBtjRAWqtKUzLRqba,0.547,0.856,5,-2.29,1,0.0854,0.0362,0.00E+00,0.617,0.597,124.075,4,,
JIN-65,Echo (+1db),Echo (+1db),2025-05-20,5,With the Clouds,구름과 떠나는 여행,With the Clouds,"The clouds today hold all of me
Traveling the endless sky
The sunset's glow, this night where stars gleam
A small fluttering grows more and more
Standing alone at the edge of solitude
To me, who doesn't know where to go
In the cold, frozen silence
Your warm whisper, the voice that held me

In the faint clouds
On the traces left behind
Is it what I left?
Or your raindrops?
We two, drifting
In the tranquil sky
Let's promise to drеam of bright days
Together, forevеr

Will you disappear if I touch you clumsily?
I'm a frightened child
Let's create words of a promise
That will never fade
If the tears holding your sadness are rain
I'll gladly soak it all up, take it all
So that your pure white heart doesn't turn black
Just like the day we began

A soft voice whispering beside me
A gentle and warm touch offered
The trembling of my breath filled with excitement
This cozy flutter spreads more and more

In faint memories
Embracing me
That longing touch
Is coloring me
On the traces left
At the end of the passing breeze
Quietly making me cry
Leading me with a small whisper

Will you disappear if I touch you clumsily?
I'm a frightened child
Let's create words of a promise
That will never fade
If the tears holding your sadness are rain
I'll gladly soak it all up, take it all
So that your pure white heart doesn't turn black
Just like the day we began",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,58Ch1tjPRGRdM3xxFjMa14,188897,2CRAqwqfkf9bHcvr9LgaBY,0.264,0.868,11,-5.536,1,0.0637,0.00294,1.17E-04,0.368,0.308,101.886,4,,
JIN-66,Echo (+1db),Echo (+1db),2025-05-20,6,Background,,Background,"I still live there
In the season when your whole world was me
The words I repeat alone
If I could go back, what would I say?
Even if I call you
It echoes back and hurts me again
Even waiting
I try to convince myself it's love, ooh

This pitch-black night with no stars
Onto the stage with the lights off
Remaining like a late afterimage
I'm still wandering
Maybe in another place, another time
If I could turn it back
Would I be by your side then?
Me, waiting for you, I'll be here in the background

Painted with different colors
Dreams that mingled as we became stained by each other
The fact that they're gradually being forgotten
Sometimes it feels like I'm going crazy, but I still choose you
Everything to you
My traces that have become the past, all worn out
Even waiting
It's become quite bearable, thinking it's love

This pitch-black night with no stars
Onto the stage with the lights off
Remaining like a late afterimage
I'm still wandering
Maybe in another place, another time
If I could turn it back
Would I be by your side then?
Me, waiting for you, I'll be here in the background

Here in the background (Oh)

The night all stories have ended
Onto the stage with the lights off
Remaining like a late afterimage
I'm wandering for you again
Maybe in another place, another time
If I could turn it back
Would I be by your side then?
Me, waiting for you, I'll be here in the background",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,58Ch1tjPRGRdM3xxFjMa14,175665,3Ak7iR6LxR1ve4AniAikoq,0.498,0.787,1,-5.372,1,0.0544,0.0543,0.00E+00,0.102,0.26,128.003,4,,
JIN-67,Echo (+1db),Echo (+1db),2025-05-20,7,To Me Today,오늘의 나에게,To Me Today,"The sunlit morning
The scorched me of yesterday
Today's mayfly
One day I could fly
Useless thoughts
Don't be afraid
I'll leave it to
The me of tomorrow and go

Come on, shake off your worries
Live in the present
Spread your shoulders and soar
This very moment

Let's leave, up above the sky
Trusting myself
I fly, to where my heart leads
I fly, throwing myself
This once-in-a-lifetime moment
Open my heart
Today's me (The one), spread my wings (The one)
Now I fly to where my heart beats

Shine a light under the starlight
Ignite a flame deep in my heart
What a life, what a life
My heart burns brightly

Come on, lessen your worries
Live in the present
Spread your shoulders and soar
This very moment

Let's leave, up above the sky
Trusting myself
I fly, to where my heart leads
I fly, throwing myself
This once-in-a-lifetime moment
Open my heart
Today's me (The one), spread my wings (The one)
Now I fly to where my heart beats

I'm gonna do everything I want
Live the day I most want to live
Remember this very moment that will never come again

Let's leave, up above the sky
Trusting myself
I fly, to where my heart leads
I fly, throwing myself
This once-in-a-lifetime moment
Open my heart
Today's me (The one), spread my wings (The one)
Now I fly to where my heart beats

Let me fly away, let me fly away
Let me fly away with you, nobody else
What do you say? (The one) What do you say? (The one)
It will shine brilliantly
Let me fly away, let me fly away
Let me fly away with you, nobody else
What do you say? (The one) What do you say? (The one)
Only one today, to me",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,58Ch1tjPRGRdM3xxFjMa14,181575,6k7pfV2iNd91ALmrr8eesF,0.583,0.777,1,-4.664,1,0.0628,0.00642,0.00E+00,0.0526,0.583,155.913,4,,
JIN-68,Echo (+1db),Echo (+1db),2025-05-20,8,Don’t Say You Love Me (Band Ver.),,Don’t Say You Love Me (Band Ver.),"I really thought I made up my mind
Hopped in the car and put it in drive
I tried to leave like a hundred times
But something's stopping me every time, oh-ho

Fakin' a smile while we're breakin' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss me
Just tell me that you wanna kill me
Don't say that you love me 'cause it hurts the most
You just gotta let me go

I really thought this was for the best
It never worked last time that I checked
I got this pain stuck inside my chest
And it gets worse the further I get, oh-ho

Fakin' a smile while we're breakin' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss me (Tell me that you miss me)
Just tell me that you wanna kill me (Kill me)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go
Lie to me, tell me that you hate me (Tell me that you hate me)
Look me in the eyes and call me crazy (Crazy)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go

Let me go
Gotta let me go
Gotta let me
Don't say that you love me 'cause it hurts the most
You just gotta let me go",FALSE,TRUE,,JIN,TRUE,ENG,FALSE,FALSE,58Ch1tjPRGRdM3xxFjMa14,182858,3xSJCZYuq4Hm0g1f9QZiia,0.613,0.672,8,-6.352,1,0.0311,0.231,0.00E+00,0.118,0.431,111.985,4,,
JIN-69,Echo (+1db),Echo (+1db),2025-05-20,9,Don’t Say You Love Me (Lofi Remix),,Don’t Say You Love Me (Lofi Remix),"I really thought I made up my mind
Hopped in the car and put it in drive
I tried to leave like a hundred times
But something's stopping me every time, oh-ho

Fakin' a smile while we're breakin' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss mе
Just tell me that you wanna kill me
Don't say that you lovе me 'cause it hurts the most
You just gotta let me go

I really thought this was for the best
It never worked last time that I checked
I got this pain stuck inside my chest
And it gets worse the further I get, oh-ho

Fakin' a smile while we're breakin' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss me (Tell me that you miss me)
Just tell me that you wanna kill me (Kill me)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go
Lie to me, tell me that you hate me (Tell me that you hate me)
Look me in the eyes and call me crazy (Crazy)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go

Let me go
Gotta let me go
Gotta let me
Don't say that you love me 'cause it hurts the most
You just gotta let me go",FALSE,TRUE,,JIN,TRUE,ENG,FALSE,FALSE,58Ch1tjPRGRdM3xxFjMa14,144831,2pxnnprb1Un8MmZztnXz2C,0.721,0.608,5,-4.886,0,0.0287,0.313,0.00E+00,0.112,0.593,111.966,4,,
JIN-70,Echo (+2db),Echo (+2db),2025-05-20,1,Don’t Say You Love Me,,Don’t Say You Love Me,"I really thought I made up my mind
Hopped in the car and put it in drive
I tried to leave like a hundred times
But something's stopping me every time, oh-ho

Faking a smile while we're breaking apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're making it hard

Don't tell me that you're gonna miss me
Just tell me that you wanna kill me
Don't say that you love me 'cause it hurts the most
You just gotta let me go

I really thought this was for the best
It never worked last time that I checked
I got this pain stuck inside my chest
And it gets worse the further I get, oh-ho

Faking a smile while we're breaking apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're making it hard

Don't tell me that you're gonna miss me (Tell me that you miss me)
Just tell me that you wanna kill me (Kill me)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go
Lie to me, tell me that you hate me (Tell me that you hate me)
Look me in the eyes and call me crazy (Crazy)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go

Let me go
Gotta let me go
Gotta let me
Don't say that you love me 'cause it hurts the most
You just gotta let me go




",FALSE,FALSE,,JIN,TRUE,ENG,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,180716,7m18pBAwjGPROTAf6V2cbw,0.729,0.562,8,-5.49,1,0.0304,0.484,0.00E+00,0.105,0.757,111.976,4,,
JIN-71,Echo (+2db),Echo (+2db),2025-05-20,2,Nothing Without Your Love,,Nothing Without Your Love,"Even the reasons for my existence
I didn't know, but you completed me
When I met you, I realized

In my empty world
When you, a stranger, approached me
Only then did it feel like I found myself
I'm nothing without your love

I'm thinking 'bout you
I'm thinking 'bout me
In this endless, long night
Be my bright light
I'm nothing without your love
You are my life
You're all of me
In shining memories
Stay with me forever
I'm nothing without your love
I'm nothing without your love

Whenever I wander in еndless darkness
You're likе the sunlight at the end of a tunnel
Brilliantly leading me

You are my everything
You are my reason
Falling deeper, falling on, and on, and on
I promise you, for me the world is only you
I'm nothing without your love

I'm thinking 'bout you
I'm thinking 'bout me
In this endless, long night
Be my bright light
I'm nothing without your love
You are my life
You're all of me
In shining memories
Stay with me forever
I'm nothing without your love
I'm nothing without your love
I'm nothing without your love
I'm nothing without your love
I'm nothing without your love

I'm nothing without your love",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,176126,1sLQPqurrNCdV7Wed0F9jB,0.494,0.837,7,-4.18,1,0.0616,0.00907,0.00E+00,0.0925,0.246,129.843,4,,
JIN-72,Echo (+2db),Echo (+2db),2025-05-20,3,Loser (feat. YENA),,Loser (feat. YENA),"You love me, you miss me
You tell me I'm beautiful
Baby, you need me
You don't wanna let me go
Love me, you miss me
You tell me I'm beautiful
Baby, you want me
Don't let me go, let me go

Like a habit, every time you
Spit out words to end things
You'll regret it
You can't leave me easily

Oh, baby, that's stupid love
You base it all on me
It's all stupid, love
I'm too precious to lose
Like a loser
(Loser, loser, loser)
That's stupid, love
In the end, you'll regret losing me, oh, oh, oh

You love me, you miss me
You tell me I'm beautiful
Baby, you need me
You don't wanna let me go
Love me, you miss me
You tell me I'm beautiful
Baby, you want me
Don't let me go, let me go

No matter what you say
It just sounds like noise, oh
Who was the one who liked me first?
I know that you know

Oh, baby, that's stupid love
You base it all on me
It's all stupid, love
I'm too precious to lose
Like a loser (Loser), loser (Loser)
Loser (You're a loser, if you lose me, loser)
That's stupid, love
In the end, you'll regret losing me, oh, oh, oh

(Loser) Not a loser, loser
(Loser) You're the loser, loser
(Loser) What a loser, loser
(Loser) If you lose me, loser
(Loser) Not a loser, loser
(Loser) You're the loser, loser
(Loser) You're the loser, loser
(Loser) Love that you're my loser
Okay, you're my loser

Oh, baby, that's stupid love
I'll let it slide just this once
It's all stupid, love
We're too precious to lose each other
Like a loser (Loser), loser (Loser)
Loser (You're a loser, if you lose me, loser)
That's stupid, love
Let's not do things we'll regret, oh, oh, oh

You love me, you miss me
You tell me I'm beautiful
Baby you need me
I don't wanna let you go",FALSE,FALSE,YENA,JIN,TRUE,KOR,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,155638,74P9ONS3xCEgWMi2mXkluT,0.561,0.914,5,-1.911,0,0.0694,0.0128,0.00E+00,0.252,0.697,148.008,4,,
JIN-73,Echo (+2db),Echo (+2db),2025-05-20,4,Rope It,,Rope It,"The moment I leaped over with both feet (Oh-oh-oh-oh)
I danced high above the rope (Oh-oh-oh-oh)
My body takes over the goal
Just think of it easily
Alright

Knowing when to give up
Is a basic of living
Making a choice
Is a feeling in the heart
The wavering inside me is dancin' in the light

(When they go, when they go)
When they go low, we go high
Don't need no mess, we just fly
Because the feeling is good
Go as you feel
And spin the lasso 'round

Rope it, rope rope it, rope it
The time has comе
Rope it, rope rope it, ropе it
Throw it with all your might
Rope it, rope rope it, rope it
Pull it with all your might
Rope it, rope rope it, rope it (Oh-oh-oh-oh)

Among the two paths of life (Oh-oh-oh-oh)
When I step forward and waver (Oh-oh-oh-oh)
There's not really any lingering attachment
There's not really any regret
It's no help (no help)

(When they go, when they go)
When they go low, we go high (Yeah, we go high)
Don't need no mess, we just fly (Yeah, we just fly)
Because the feeling is good
Go as you feel
And spin the lasso 'round (And spin the lasso 'round)

We go
One, two, three, four
Stop for a moment
Five, six, seven, eight
Raise your voice
We go, ooh-ooh-ooh-ooh (Ooh-ooh-ooh-ooh)
Ooh-ooh-ooh-ooh (Hey-hey)

When they go low, we go high (High)
Don't need no mess, we just fly
Because the feeling is good
Go as you feel
And spin the lasso 'round
(Spinnin', spinnin', spinnin', spinnin' 'round)

Rope it, rope rope it, rope it
The time has come
Rope it, rope rope it, rope it
Throw it with all your might
Rope it, rope rope it, rope it
Pull it with all your might
Rope it, rope rope it (Ooh-ooh-ooh-ooh)",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,165809,4org0EdtsR0wqwVyXel4wf,0.547,0.856,5,-2.29,1,0.0854,0.0362,0.00E+00,0.617,0.597,124.075,4,,
JIN-74,Echo (+2db),Echo (+2db),2025-05-20,5,With the Clouds,구름과 떠나는 여행,With the Clouds,"The clouds today hold all of me
Traveling the endless sky
The sunset's glow, this night where stars gleam
A small fluttering grows more and more
Standing alone at the edge of solitude
To me, who doesn't know where to go
In the cold, frozen silence
Your warm whisper, the voice that held me

In the faint clouds
On the traces left behind
Is it what I left?
Or your raindrops?
We two, drifting
In the tranquil sky
Let's promise to drеam of bright days
Together, forevеr

Will you disappear if I touch you clumsily?
I'm a frightened child
Let's create words of a promise
That will never fade
If the tears holding your sadness are rain
I'll gladly soak it all up, take it all
So that your pure white heart doesn't turn black
Just like the day we began

A soft voice whispering beside me
A gentle and warm touch offered
The trembling of my breath filled with excitement
This cozy flutter spreads more and more

In faint memories
Embracing me
That longing touch
Is coloring me
On the traces left
At the end of the passing breeze
Quietly making me cry
Leading me with a small whisper

Will you disappear if I touch you clumsily?
I'm a frightened child
Let's create words of a promise
That will never fade
If the tears holding your sadness are rain
I'll gladly soak it all up, take it all
So that your pure white heart doesn't turn black
Just like the day we began",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,188897,1mSQdaKjziUyCtHfmlJfcb,0.264,0.868,11,-5.536,1,0.0637,0.00294,1.17E-04,0.368,0.308,101.886,4,,
JIN-75,Echo (+2db),Echo (+2db),2025-05-20,6,Background,,Background,"I still live there
In the season when your whole world was me
The words I repeat alone
If I could go back, what would I say?
Even if I call you
It echoes back and hurts me again
Even waiting
I try to convince myself it's love, ooh

This pitch-black night with no stars
Onto the stage with the lights off
Remaining like a late afterimage
I'm still wandering
Maybe in another place, another time
If I could turn it back
Would I be by your side then?
Me, waiting for you, I'll be here in the background

Painted with different colors
Dreams that mingled as we became stained by each other
The fact that they're gradually being forgotten
Sometimes it feels like I'm going crazy, but I still choose you
Everything to you
My traces that have become the past, all worn out
Even waiting
It's become quite bearable, thinking it's love

This pitch-black night with no stars
Onto the stage with the lights off
Remaining like a late afterimage
I'm still wandering
Maybe in another place, another time
If I could turn it back
Would I be by your side then?
Me, waiting for you, I'll be here in the background

Here in the background (Oh)

The night all stories have ended
Onto the stage with the lights off
Remaining like a late afterimage
I'm wandering for you again
Maybe in another place, another time
If I could turn it back
Would I be by your side then?
Me, waiting for you, I'll be here in the background",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,175665,1BI0EixGHM63Eg5GsCbEEO,0.498,0.787,1,-5.372,1,0.0544,0.0543,0.00E+00,0.102,0.26,128.003,4,,
JIN-76,Echo (+2db),Echo (+2db),2025-05-20,7,To Me Today,오늘의 나에게,To Me Today,"The sunlit morning
The scorched me of yesterday
Today's mayfly
One day I could fly
Useless thoughts
Don't be afraid
I'll leave it to
The me of tomorrow and go

Come on, shake off your worries
Live in the present
Spread your shoulders and soar
This very moment

Let's leave, up above the sky
Trusting myself
I fly, to where my heart leads
I fly, throwing myself
This once-in-a-lifetime moment
Open my heart
Today's me (The one), spread my wings (The one)
Now I fly to where my heart beats

Shine a light under the starlight
Ignite a flame deep in my heart
What a life, what a life
My heart burns brightly

Come on, lessen your worries
Live in the present
Spread your shoulders and soar
This very moment

Let's leave, up above the sky
Trusting myself
I fly, to where my heart leads
I fly, throwing myself
This once-in-a-lifetime moment
Open my heart
Today's me (The one), spread my wings (The one)
Now I fly to where my heart beats

I'm gonna do everything I want
Live the day I most want to live
Remember this very moment that will never come again

Let's leave, up above the sky
Trusting myself
I fly, to where my heart leads
I fly, throwing myself
This once-in-a-lifetime moment
Open my heart
Today's me (The one), spread my wings (The one)
Now I fly to where my heart beats

Let me fly away, let me fly away
Let me fly away with you, nobody else
What do you say? (The one) What do you say? (The one)
It will shine brilliantly
Let me fly away, let me fly away
Let me fly away with you, nobody else
What do you say? (The one) What do you say? (The one)
Only one today, to me",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,181575,3tNJeHyfPBBCda7EUnuQU8,0.583,0.777,1,-4.664,1,0.0628,0.00642,0.00E+00,0.0526,0.583,155.913,4,,
JIN-77,Echo (+2db),Echo (+2db),2025-05-20,8,Don’t Say You Love Me (Disco Remix),,Don’t Say You Love Me (Disco Remix),"I really thought I made up my mind
Hopped in the car and put it in drive
I tried to leave like a hundred times
But something's stopping me every time, oh-ho

Fakin' a smile while we're breakin' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss mе
Just tell me that you wanna kill me
Don't say that you lovе me 'cause it hurts the most
You just gotta let me go
(You just gotta let me go)

I really thought this was for the best
It never worked last time that I checked
I got this pain stuck inside my chest
And it gets worse the further I get, oh-ho

Fakin' a smile while we're breakin' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss me (Tell me that you miss me)
Just tell me that you wanna kill me (Kill me)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go
Lie to me, tell me that you hate me (Tell me that you hate me)
Look me in the eyes and call me crazy (Crazy)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go

Let me go
Gotta let me go
Gotta let me
Don't say that you love me 'cause it hurts the most
You just gotta let me go
Don't say that you love me 'cause it hurts the most
You just gotta let me go",FALSE,TRUE,,JIN,TRUE,ENG,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,192042,6Nz8qOd3ZLck8grVOWJitV,0.738,0.731,8,-5.677,1,0.0476,0.389,1.04E-05,0.152,0.821,125.014,4,,
JIN-78,Echo (+2db),Echo (+2db),2025-05-20,9,Don’t Say You Love Me (Synthwave Remix),,Don’t Say You Love Me (Synthwave Remix),"I really thought I made up my mind
Hopped in the car and put it in drive
I tried to leave like a hundred times
But something's stopping me every time, oh-ho

Fakin' a smile while we're breaking' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss mе
Just tell me that you wanna kill me
Don't say that you lovе me 'cause it hurts the most
You just gotta let me go

I really thought this was for the best
It never worked last time that I checked
I got this pain stuck inside my chest
And it gets worse the further I get, oh-ho

Fakin' a smile while we're breakin' apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're makin' it hard

Don't tell me that you're gonna miss me (Tell me that you miss me)
Just tell me that you wanna kill me (Kill me)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go
Lie to me, tell me that you hate me (Tell me that you hate me)
Look me in the eyes and call me crazy (Crazy)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go

Let me go
Gotta let me go
Gotta let me
Don't say that you love me 'cause it hurts the most
You just gotta let me go",FALSE,TRUE,,JIN,TRUE,ENG,FALSE,FALSE,5f6DeE8K7dMLODAlxLwXq4,155499,77NeYFprSuaiWzGopURdL6,0.701,0.76,8,-5.767,1,0.0386,0.314,0.00E+00,0.189,0.667,117.005,4,,
JIN-79,Echo (+3db),Echo (+3db),2025-05-20,1,Don’t Say You Love Me,,Don’t Say You Love Me,"I really thought I made up my mind
Hopped in the car and put it in drive
I tried to leave like a hundred times
But something's stopping me every time, oh-ho

Faking a smile while we're breaking apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're making it hard

Don't tell me that you're gonna miss me
Just tell me that you wanna kill me
Don't say that you love me 'cause it hurts the most
You just gotta let me go

I really thought this was for the best
It never worked last time that I checked
I got this pain stuck inside my chest
And it gets worse the further I get, oh-ho

Faking a smile while we're breaking apart
Oh, I never, never, never meant to take it this far
Too late to save me, so don't even start
Oh, you never meant to hurt me, but you're making it hard

Don't tell me that you're gonna miss me (Tell me that you miss me)
Just tell me that you wanna kill me (Kill me)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go
Lie to me, tell me that you hate me (Tell me that you hate me)
Look me in the eyes and call me crazy (Crazy)
Don't say that you love me 'cause it hurts the most (The most)
You just gotta let me go

Let me go
Gotta let me go
Gotta let me
Don't say that you love me 'cause it hurts the most
You just gotta let me go




",FALSE,FALSE,,JIN,TRUE,ENG,FALSE,FALSE,6hcp88DV2DddGbnqypuBli,180716,12hMMUrB2JxmNRtptwwqNo,0.729,0.562,8,-5.49,1,0.0304,0.484,0.00E+00,0.105,0.757,111.976,4,,
JIN-80,Echo (+3db),Echo (+3db),2025-05-20,2,Nothing Without Your Love,,Nothing Without Your Love,"Even the reasons for my existence
I didn't know, but you completed me
When I met you, I realized

In my empty world
When you, a stranger, approached me
Only then did it feel like I found myself
I'm nothing without your love

I'm thinking 'bout you
I'm thinking 'bout me
In this endless, long night
Be my bright light
I'm nothing without your love
You are my life
You're all of me
In shining memories
Stay with me forever
I'm nothing without your love
I'm nothing without your love

Whenever I wander in еndless darkness
You're likе the sunlight at the end of a tunnel
Brilliantly leading me

You are my everything
You are my reason
Falling deeper, falling on, and on, and on
I promise you, for me the world is only you
I'm nothing without your love

I'm thinking 'bout you
I'm thinking 'bout me
In this endless, long night
Be my bright light
I'm nothing without your love
You are my life
You're all of me
In shining memories
Stay with me forever
I'm nothing without your love
I'm nothing without your love
I'm nothing without your love
I'm nothing without your love
I'm nothing without your love

I'm nothing without your love",FALSE,FALSE,,JIN,TRUE,KOR,FALSE,FALSE,6hcp88DV2DddGbnqypuBli,176126,2ODHXUC7lpc5vkJE762WHb,0.494,0.837,7,-4.18,1,0.0616,0.00907,0.00E+00,0.0925,0.246,129.843,4,,
JIN-81,Echo (+3db),Echo (+3db),2025-05-20,3,Loser (feat. YENA),,Loser (feat. YENA),"You love me, you miss me
You tell me I'm beautiful
Baby, you need me
You don't wanna let me go
Love me, you miss me
You tell me I'm beautiful
Baby, you want me
Don't let me go, let me go

Like a habit, every time you
Spit out words to end things
You'll regret it
You can't leave me easily

Oh, baby, that's stupid love
You base it all on me
It's all stupid, love
I'm too precious to lose
Like a loser
(Loser, loser, loser)
That's stupid, love
In the end, you'll regret losing me, oh, oh, oh

You love me, you miss me
You tell me I'm beautiful
Baby, you need me
You don't wanna let me go
Love me, you miss me
You tell me I'm beautiful
Baby, you want me
Don't let me go, let me go

No matter what you say
It just sounds like noise, oh
Who was the one who liked me first?
I know that you know

Oh, baby, that's stupid love
You base it all on me
It's all stupid, love
I'm too precious to lose
Like a loser (Loser), loser (Loser)
Loser (You're a loser, if you lose me, loser)
That's stupid, love
In the end, you'll regret losing me, oh, oh, oh

(Loser) Not a loser, loser
(Loser) You're the loser, loser
(Loser) What a loser, loser
(Loser) If you lose me, loser
(Loser) Not a loser, loser
(Loser) You're the loser, loser
(Loser) You're the loser, loser
(Loser) Love that you're my loser
Okay, you're my loser

Oh, baby, that's stupid love
I'll let it slide just this once
It's all stupid, love
We're too precious to lose each other
Like a loser (Loser), loser (Loser)
Loser (You're a loser, if you lose me, loser)
That's stupid, love
Let's not do things we'll regret, oh, oh, oh

You love me, you miss me
You tell me I'm beautiful
Baby you need me
I don't wanna let you go",FALSE,FALSE,YENA,JIN,TRUE,KOR,FALSE,FALSE,6hcp88DV2DddGbnqypuBli,155638,0iFFTBUEXUdAOkqB5k43G9,0.561,0.914,5,-1.911,0,0.0694,0.0128,0.00E+00,0.252,0.697,148.008,4,,
